city_key,geo_name,province,lon,lat,level,treat,post,treat_post,year,pm25,gdp,population,secondary_pct,tertiary_pct,fiscal_revenue,loan,wage,primary_teacher_per_10k,higher_teacher_per_10k,primary_student_per_10k,higher_student_per_10k,primary_school_count,higher_school_count,gdp_pc,ln_pm25,ln_gdp_pc,ln_fiscal,ln_pop,rel_year
娄底,娄底市,湖南,111.617993,27.73631,city,0,0,0,2010,60.900001525878906,678.7067,4.3299,53.76,31.54,30.0079,422.797,18603.94,72.7546,3.3072,1092.6349,59.2831,1204.0,3.0,156.74881636989304,4.109233199771334,5.054644628415257,3.401460680329352,1.4655444470594905,-4
孝感,孝感市,湖北,113.885608,31.118116,city,0,0,0,2010,72.70000457763672,800.67,5.3105,45.08,33.54,34.2039,525.3449,21470.25,73.2624,2.7399,1189.9068,50.6619,889.0,2.0,150.77111383108934,4.286341447505589,5.015762884381031,3.5323396726547722,1.6696859927794574,-4
宁德,宁德市,福建,119.489399,26.971518,city,0,0,0,2010,30.100000381469727,738.6099,3.3937,42.95,38.56,40.5056,281.6218,31296.86,82.9095,1.4055,1027.7868,23.8029,874.0,2.0,217.6414827474438,3.404525184428243,5.382849134438865,3.7014402361587946,1.221920771626568,-4
宁波,宁波市,浙江,121.479174,29.733017,city,1,0,0,2010,43.900001525878906,5163.0017,5.7408,55.6,40.15,530.9278,3312.1737,43476.23,77.5815,12.4477,1371.4116,245.2933,814.0,14.0,899.3523028149386,3.781914354839187,6.801674840703241,6.274626042129025,1.7475985734422852,-4
安庆,安庆市,安徽,116.451502,30.574825,city,1,0,0,2010,56.70000076293945,988.11,6.1562,53.03,31.23,50.5742,714.3621,27985.87,76.3149,2.6851,1380.2346,59.129,2075.0,4.0,160.50648127091387,4.0377742241894286,5.078334323504992,3.923441564836759,1.8174597040778686,-4
安康,安康市,陕西,108.929995,32.759384,city,0,0,0,2010,54.900001525878906,327.063,3.0435,39.6,39.9,13.2272,290.6195,32913.87,84.5408,3.2463,1285.0337,53.4812,1095.0,2.0,107.4627895515032,4.005513376309271,4.67714464393921,2.582275315516274,1.113008168951842,-4
安阳,安阳市,河南,114.358257,35.878529,city,0,0,0,2010,90.80000305175781,1315.589,5.814,61.52,26.39,65.0501,640.0574,26775.33,74.8194,4.6749,1355.1772,82.3615,1793.0,3.0,226.27949776401786,4.508659319216915,5.4217709509392495,4.175157742236348,1.7602688021366841,-4
安顺,安顺市,贵州,105.952866,25.993386,city,0,0,0,2010,39.60000228881836,232.921,2.7979,38.03,44.65,19.843,165.4319,29031.59,82.6513,3.5705,1587.2619,41.2845,1099.0,2.0,83.2485078094285,3.6788291760588767,4.421830204488844,2.9878513001031153,1.028869135790454,-4
定安县,定安县,海南,110.312936,19.483405,city,0,0,0,2010,23.100000381469727,,,,,,,,,,,,,,,3.1398326340415887,,,,-4
定西,定西市,甘肃,104.456158,35.122537,city,0,0,0,2010,48.79999923706055,156.0193,3.0038,25.11,44.31,7.2455,170.9627,27754.78,100.9921,0.7657,1629.2696,16.9785,1725.0,1.0,51.94064185365204,3.887730297225096,3.9501015637564776,1.9803805865038417,1.0998781537893434,-4
宜宾,宜宾市,四川,104.637629,28.572053,city,0,0,0,2010,67.0999984741211,870.8472,5.3902,59.62,25.01,55.6465,466.25,25384.58,67.8008,2.3673,1252.2726,40.8148,1685.0,2.0,161.56120366591222,4.206184021237265,5.084884040939261,4.01901918266194,1.684582489983896,-4
宜昌,宜昌市,湖北,111.140801,30.747312,city,0,0,0,2010,54.10000228881836,1547.32,3.9855,57.53,31.07,70.2425,727.4778,22670.79,61.1316,7.8986,838.5397,126.205,528.0,5.0,388.2373604315644,3.9908342281596134,5.961616906267864,4.251953540948597,1.3826627748858409,-4
宜春,宜春市,江西,114.978015,28.304641,city,0,0,0,2010,58.5,870.0005,5.5793,56.58,24.47,66.2957,645.3816,23843.3,76.2372,2.9502,1415.9482,60.3947,1818.0,2.0,155.93362966680408,4.069026754237811,5.049430465865824,4.1941250383766135,1.7190633204952837,-4
宝鸡,宝鸡市,陕西,107.205191,34.380063,city,0,0,0,2010,54.79999923706055,976.09,3.8109,62.95,26.38,38.7779,658.3,31852.08,87.3783,4.5554,1277.9134,72.332,1154.0,3.0,256.1310976409772,4.003690180031717,5.5456894135610915,3.657850496723705,1.3378653817153878,-4
宣城,宣城市,安徽,118.857477,30.684955,city,1,0,0,2010,49.79999923706055,525.7,2.7836,47.21,35.95,49.831,319.2965,33487.15,70.4304,0.7724,981.4629,17.9408,454.0,1.0,188.85615749389282,3.9080149687105377,5.2409856538368444,3.9086372803239375,1.023745053988558,-4
宿州,宿州市,安徽,117.213919,33.860274,city,1,0,0,2010,70.20000457763672,650.57,6.4207,37.88,34.23,26.1543,466.0835,28682.14,70.363,1.4905,1276.4963,34.1583,1421.0,2.0,101.32384319466725,4.251348376240264,4.61832175566822,3.2640136129392863,1.8595271460259788,-4
宿迁,宿迁市,江苏,118.526352,33.784713,city,1,0,0,2010,65.4000015258789,1064.09,5.4628,45.03,37.39,89.5744,418.6114,27612.79,77.4566,1.2814,1326.6091,29.2396,580.0,1.0,194.78838690781285,4.180522281794635,5.2719137739683894,4.495069564871068,1.6979614788221324,-4
屯昌县,屯昌县,海南,110.055723,19.342208,city,0,0,0,2010,23.700000762939453,,,,,,,,,,,,,,,3.165475080332623,,,,-4
山南,山南市,西藏自治区,92.266609,28.303935,city,0,0,0,2010,36.5,,,,,,,,,,,,,,,3.597312260588446,,,,-4
岳阳,岳阳市,湖南,113.259661,29.064701,city,0,0,0,2010,62.400001525878906,1539.3576,5.6562,54.19,31.8,192.6915,524.594,25586.33,71.228,3.4723,933.3121,65.148,1271.0,4.0,272.15402567094515,4.133565299828569,5.606368176874224,5.261090464431877,1.7327522886480227,-4
崇左,崇左市,广西壮族自治区,107.277353,22.502179,city,0,0,0,2010,43.0,392.3691,2.4335,38.0,32.73,26.1595,190.5031,24182.12,67.0598,4.0559,954.1812,82.9792,867.0,3.0,161.23653174440108,3.7612001156935624,5.082872428121823,3.2642124132564923,0.889330550291372,-4
巴中,巴中市,四川,107.041958,32.016794,city,0,0,0,2010,52.400001525878906,280.9074,3.8801,33.81,37.13,7.816,241.45,24701.89,64.7071,,1569.5472,,445.0,,72.39694853225431,3.9589066204468226,4.282164151158892,2.0561729147404817,1.3558609264989352,-4
巴彦淖尔,巴彦淖尔市,内蒙古自治区,107.575749,41.453305,city,0,0,0,2010,36.5,603.3292,1.8634,56.3,23.97,38.2787,167.48,30324.47,71.2461,2.7262,989.5889,39.8894,179.0,1.0,323.7786841257916,3.597312260588446,5.780060208705378,3.6448936057155086,0.6224027760341875,-4
巴音郭楞蒙古自治,巴音郭楞蒙古自治州,新疆维吾尔自治区,87.681908,39.239339,city,0,0,0,2010,93.9000015258789,,,,,,,,,,,,,,,4.542230402464258,,,,-4
常州,常州市,江苏,119.641979,31.623547,city,1,0,0,2010,62.79999923706055,3044.89,3.608,55.3,41.43,286.1788,2009.2517,44211.39,71.5382,14.0687,1137.1951,288.9551,353.0,9.0,843.9273835920177,4.139955061325436,6.7380664524963585,5.656616790304657,1.2831536022003773,-4
常德,常德市,湖南,111.524565,29.299744,city,0,0,0,2010,66.5,1491.5686,6.2311,45.94,35.28,70.0205,656.6397,28187.12,64.4108,3.1808,861.3246,58.3348,1015.0,4.0,239.3748455328915,4.197201947661808,5.4780307146412985,4.248788056317934,1.829552882221621,-4
平凉,平凉市,甘肃,106.651661,35.305521,city,0,0,0,2010,44.900001525878906,231.8873,2.3182,46.92,31.27,13.0156,202.29,31304.35,98.3047,1.32,1619.7912,27.8449,1460.0,1.0,100.02903114485378,3.804437828732148,4.6054604553044145,2.566148638037019,0.8407910224725076,-4
平顶山,平顶山市,河南,113.016514,33.795715,city,0,0,0,2010,76.30000305175781,1310.8394,5.3959,66.33,24.92,80.5839,730.1348,31936.03,77.8054,5.3485,1250.2085,114.5129,1738.0,4.0,242.9324857762375,4.334672978287236,5.49278356842511,4.38929887769848,1.6856394059276771,-4
广元,广元市,四川,105.78583,32.26157,city,0,0,0,2010,49.10000228881836,321.8678,3.1089,39.04,37.18,16.7267,236.21,29272.7,80.4304,0.7591,1213.6125,11.8627,433.0,1.0,103.53108816623242,3.893859081415919,4.639871936359629,2.817006245094008,1.1342689658761445,-4
广安,广安市,四川,106.666151,30.42449,city,0,0,0,2010,67.80000305175781,537.2243,4.6616,48.26,31.28,21.2785,480.5115,29216.12,59.2672,0.5771,1303.8442,11.6269,540.0,1.0,115.24461558263256,4.216562239957526,4.74705696132882,3.0576971732671923,1.5393587368467274,-4
广州,广州市,广东,113.544372,23.329249,city,1,0,0,2010,43.20000076293945,10748.2828,8.0614,37.24,61.01,872.647,9302.33,54494.11,101.625,60.4597,1733.0737,1046.8827,1479.0,77.0,1333.302255191406,3.7658405129107,7.195414042555822,6.771531121260548,2.0870872387053843,-4
庆阳,庆阳市,甘肃,107.593489,36.166303,city,0,0,0,2010,45.70000076293945,357.6095,2.5918,60.08,25.65,30.0247,233.2973,28551.65,102.3999,2.0526,1569.1797,43.599,1530.0,1.0,137.97727448105564,3.8220983145946765,4.927088993922838,3.402020376242525,0.9523526150191771,-4
廊坊,廊坊市,河北,116.540212,39.111215,city,1,0,0,2010,87.0,1351.0982,4.1902,53.57,34.77,105.864,1164.9023,37225.97,90.6663,13.46,1223.3306,235.3444,1021.0,11.0,322.4424132499642,4.465908118654584,5.775924556725453,4.6621552514707485,1.4327484654917748,-4
延安,延安市,陕西,109.319393,36.442397,city,0,0,0,2010,42.79999923706055,885.42,2.3022,71.77,20.19,105.1895,365.73,38319.96,105.6511,5.2689,1512.032,104.5869,525.0,2.0,384.59734167318214,3.7565380847620626,5.952196921204588,4.655763485436339,0.8338651874988247,-4
延边朝鲜族自治,延边朝鲜族自治州,吉林,129.13087,43.15089,city,0,0,0,2010,35.79999923706055,,,,,,,,,,,,,,,3.5779478720954967,,,,-4
开封,开封市,河南,114.541763,34.604497,city,0,0,0,2010,84.4000015258789,927.1584,5.347,43.21,33.13,37.0306,472.5447,24090.18,76.4803,7.709,1503.0858,137.3705,1709.0,3.0,173.3978679633439,4.435567419681045,5.155588768788406,3.6117445978728377,1.6765356559665945,-4
张家口,张家口市,河北,115.038685,40.874645,city,1,0,0,2010,38.10000228881836,966.4158,4.6597,42.96,41.21,62.4462,848.1483,30588.82,75.2988,5.6677,1096.8517,96.665,737.0,5.0,207.39871665557868,3.640214342206626,5.33464310800183,4.134305386041287,1.5389510683828191,-4
张家界,张家界市,湖南,110.531625,29.390312,city,0,0,0,2010,47.5,242.4785,1.6475,24.77,62.35,14.3058,147.5149,26504.81,65.6206,4.1578,1059.7876,76.2914,274.0,2.0,147.17966616084976,3.8607297110405954,4.991654059258686,2.6606650494402793,0.49925898739452523,-4
张掖,张掖市,甘肃,99.818538,38.961729,city,0,0,0,2010,44.70000076293945,212.701,1.3083,35.45,35.25,7.5843,163.2156,23015.04,92.7005,5.725,1385.0034,131.4072,665.0,2.0,162.5781548574486,3.7999735186875196,5.091158839117898,2.02608032113239,0.2687285845346934,-4
徐州,徐州市,江苏,117.521565,34.355594,city,1,0,0,2010,72.5,2942.1394,9.7289,50.67,39.71,222.1558,1324.3885,34244.07,74.3866,6.6112,1080.1838,123.4497,1202.0,8.0,302.41233849664405,4.283586561860629,5.711791445379895,5.403378937526354,2.275100837391797,-4
德宏傣族景颇族自治,德宏傣族景颇族自治州,云南,98.085143,24.557413,city,0,0,0,2010,29.100000381469727,,,,,,,,,,,,,,,3.370738187286372,,,,-4
德州,德州市,山东,116.653941,37.251267,city,0,0,0,2010,81.70000457763672,1657.82,5.7018,54.26,33.04,72.9086,807.1797,24262.28,81.113,4.567,1223.4733,69.6043,1163.0,4.0,290.75379704654665,4.403054057895781,5.672476850802912,4.289206601878394,1.7407819144631875,-4
德阳,德阳市,四川,104.436756,31.128701,city,0,0,0,2010,69.0,921.2679,3.8915,57.82,25.63,45.7976,685.4932,39410.47,57.8594,6.6761,902.9937,119.6788,425.0,5.0,236.73850700244122,4.23410650459726,5.466956186019595,3.824231688000395,1.3587946874173058,-4
忻州,忻州市,山西,112.414867,38.885126,city,0,0,0,2010,41.20000076293945,437.4561,3.0755,44.59,44.15,42.3425,650.9378,24402.52,108.1678,5.7877,1721.9964,59.6976,2525.0,4.0,142.2390180458462,3.7184382748734284,4.957508868239559,3.7457913097831392,1.123467489666286,-4
怀化,怀化市,湖南,110.082325,27.552517,city,0,0,0,2010,53.10000228881836,674.9227,5.0972,42.8,42.76,35.6709,473.7545,28751.96,72.2789,2.7957,1007.612,63.0837,1758.0,3.0,132.41048026367417,3.972176971351816,4.8859067964402785,3.574335230339292,1.628691369355987,-4
怒江傈僳族自治,怒江傈僳族自治州,云南,98.868904,26.962444,city,0,0,0,2010,22.0,,,,,,,,,,,,,,,3.091042453358316,,,,-4
恩施土家族苗族自治,恩施土家族苗族自治州,湖北,109.555117,30.191808,city,0,0,0,2010,45.400001525878906,,,,,,,,,,,,,,,3.8155121386569695,,,,-4
惠州,惠州市,广东,114.507032,23.234461,city,1,0,0,2010,37.20000076293945,1729.9543,3.3728,58.94,35.15,131.227,1031.7915,29597.64,112.2598,2.0517,2095.2917,42.4128,898.0,1.0,512.9133953984821,3.616308781788226,6.240107011033088,4.876928648020506,1.2157432599248514,-4
成都,成都市,四川,103.931804,30.652329,city,0,0,0,2010,76.5999984741211,5551.3336,11.4907,44.69,50.17,526.94,5071.372,38603.14,70.2124,33.4218,1146.5794,537.3754,991.0,50.0,483.1153541559696,4.338597056826456,6.1802554536178596,6.267086690067322,2.441538012546302,-4
扬州,扬州市,江苏,119.479719,32.737224,city,1,0,0,2010,62.0,2229.4884,4.5912,55.14,37.62,167.7818,1252.3929,35432.99,66.7277,9.2198,979.9181,168.8905,403.0,5.0,485.60036591740726,4.127134385045092,6.185385993281675,5.122664325695324,1.5241414278120158,-4
承德,承德市,河北,117.551533,41.356206,city,1,0,0,2010,41.400001525878906,888.9619,3.7296,51.04,33.28,54.8354,657.3032,29964.94,75.9492,5.7727,1103.8717,101.2816,799.0,5.0,238.3531477906478,3.7232809176882466,5.473753388153298,4.004335970796673,1.3163009892993556,-4
抚州,抚州市,江西,116.439325,27.509083,city,0,0,0,2010,38.79999923706055,630.0124,4.0396,49.91,31.06,55.4271,436.3029,21421.17,85.0282,4.5549,1637.7859,113.7118,1547.0,4.0,155.9591048618675,3.6584202269658395,5.049593824561297,4.015068643823846,1.3961456771702647,-4
抚顺,抚顺市,辽宁,124.662356,41.837685,city,0,0,0,2010,43.0,895.1571,2.2091,58.7,35.18,81.2507,620.5005,35149.98,66.9232,9.2707,788.5564,192.4947,312.0,6.0,405.21348060296054,3.7612001156935624,6.004414040831395,4.39753943655735,0.792585192766002,-4
拉萨,拉萨市,西藏自治区,91.091762,30.037072,city,0,0,0,2010,35.29999923706055,,,,,,,,,,,,0.0,,,3.5638829423262353,,,,-4
揭阳,揭阳市,广东,116.124317,23.334057,city,0,0,0,2010,38.29999923706055,1009.5114,6.6179,57.36,31.66,38.6506,714.1572,22610.64,80.3533,0.8024,1871.4396,12.8349,1633.0,2.0,152.54255881775185,3.6454498762665097,5.027443631328268,3.6545622988456654,1.8897780990800304,-4
攀枝花,攀枝花市,四川,101.625394,26.755869,city,0,0,0,2010,30.399999618530273,523.9883,1.1138,73.79,22.11,38.7841,281.4232,36486.41,88.4899,10.1993,1474.2324,192.5929,124.0,2.0,470.4509786317113,3.4144425958638296,6.153691763654058,3.6580103688263637,0.1077775921734311,-4
文山壮族苗族自治,文山壮族苗族自治州,云南,104.716265,23.688656,city,0,0,0,2010,32.29999923706055,,,,,,,,,,,,,,,3.4750672066081942,,,,-4
文昌,文昌市,海南,110.788535,19.747363,city,0,0,0,2010,22.30000114440918,,,,,,,,,,,,,,,3.1045867297848693,,,,-4
新乡,新乡市,河南,114.095247,35.263966,city,0,0,0,2010,89.9000015258789,1189.9408,6.0386,57.69,29.1,70.4565,718.6035,21968.5,84.9468,11.0539,1548.0409,190.6485,2053.0,10.0,197.05574139701258,4.498697958450643,5.283486639968703,4.25499549810566,1.7981721970002447,-4
新余,新余市,江西,114.857327,27.842246,city,0,0,0,2010,55.400001525878906,631.2212,1.1801,63.9,30.1,49.9947,241.2353,31439.6,82.0524,5.7199,1262.6049,110.3551,204.0,1.0,534.887890856707,4.014579621296178,6.282057175136832,3.911916999809749,0.1655991806495659,-4
无锡,无锡市,江苏,120.301663,31.574729,city,1,0,0,2010,68.80000305175781,5793.3,4.6656,55.39,42.8,511.89,3080.2655,47004.39,80.5255,12.1421,1144.1187,234.973,388.0,11.0,1241.7052469135801,4.2312037892962415,7.124240913002642,6.238109758207283,1.5402164433921472,-4
日喀则,日喀则市,西藏自治区,86.477854,29.498529,city,0,0,0,2010,38.0,,,,,,,,,,,,,,,3.6375861597263857,,,,-4
日照,日照市,山东,119.146546,35.57855,city,0,0,0,2010,59.0,1025.08,2.8792,54.78,35.44,55.6128,458.0258,33522.17,79.8381,3.5774,1162.823,67.6959,535.0,2.0,356.02945262572933,4.07753744390572,5.875013459524665,4.018413390588278,1.0575124777826839,-4
昆明,昆明市,云南,102.87442,25.387092,city,0,0,0,2010,27.5,2120.37,5.8399,45.32,49.01,253.8316,2341.54,32022.13,77.5698,30.7266,1482.0459,462.2065,1640.0,38.0,363.08327197383517,3.3141860046725258,5.894632207333793,5.536671055016083,1.7647136734058593,-4
昆玉,昆玉市,新疆维吾尔自治区,79.593726,37.372468,city,0,0,0,2010,89.20000457763672,,,,,,,,,,,,,,,4.49088109090476,,,,-4
昌吉回族自治,昌吉回族自治州,新疆维吾尔自治区,89.791022,44.351372,city,0,0,0,2010,43.20000076293945,,,,,,,,,,,,,,,3.7658405129107,,,,-4
昌江黎族自治县,昌江黎族自治县,海南,108.993675,19.226048,city,0,0,0,2010,27.700000762939453,,,,,,,,,,,,,,,3.321432440736233,,,,-4
昌都,昌都市,西藏自治区,97.035183,30.783725,city,0,0,0,2010,41.79999923706055,,,,,,,,,,,,,,,3.7328963212785706,,,,-4
昭通,昭通市,云南,104.00534,27.652533,city,0,0,0,2010,33.79999923706055,379.6448,5.7424,46.05,34.34,25.6182,234.7674,28797.13,86.2793,0.6112,1899.9025,10.3493,2195.0,1.0,66.11256617442184,3.5204607799167995,4.1913588373282105,3.2433030363891655,1.7478772414112058,-4
晋中,晋中市,山西,112.969398,37.329161,city,0,0,0,2010,48.29999923706055,763.8366,3.2096,54.76,36.74,64.7518,801.7161,29027.46,94.5196,10.3533,1349.7009,179.6049,1125.0,8.0,237.98498255234296,3.877431544862679,5.472207573161112,4.170561499421055,1.1661463187854793,-4
晋城,晋城市,山西,112.713186,35.610944,city,0,0,0,2010,65.0,730.5428,2.1623,63.6,32.19,55.489,614.5618,40031.65,98.8115,1.91,1619.5718,36.8312,988.0,2.0,337.8545067751931,4.174387269895637,5.822615349483559,4.016184802910332,0.7711724699977123,-4
普洱,普洱市,云南,100.722321,23.188037,city,0,0,0,2010,32.60000228881836,,,,,,,,,,,,,,,3.4843123585818114,,,,-4
景德镇,景德镇市,江西,117.27529,29.305934,city,0,0,0,2010,51.29999923706055,461.5001,1.6316,60.78,30.97,38.7567,248.5978,23247.17,86.6757,9.3467,1286.4673,166.9098,595.0,3.0,282.85125030644764,3.9376907373046097,5.644921142166341,3.6573036440791227,0.4895611284612663,-4
曲靖,曲靖市,云南,103.939179,25.705863,city,0,0,0,2010,30.200000762939453,1005.5964,6.264,52.37,29.37,72.4326,510.1185,32553.64,88.6239,1.6315,1767.2414,34.2625,1947.0,3.0,160.53582375478928,3.4078419496437196,5.07851711862886,4.282656474290838,1.834818958688502,-4
朔州,朔州市,山西,112.648197,39.619375,city,0,0,0,2010,39.79999923706055,670.1476,1.5907,56.56,37.39,55.7535,445.3745,32532.88,132.1431,,2199.0319,,579.0,,421.2910039605205,3.683866893121059,6.043323815708144,4.020940188638688,0.4641741709221777,-4
朝阳,朝阳市,辽宁,120.021858,41.516568,city,0,0,0,2010,44.29999923706055,656.4084,3.3924,50.66,28.65,66.2504,500.3437,29942.63,85.6709,1.3648,1177.9271,10.385,886.0,1.0,193.49380969225328,3.7909846598289803,5.2652455207036,4.193441502583954,1.221537635505408,-4
本溪,本溪市,辽宁,124.574237,41.231499,city,0,0,0,2010,41.10000228881836,860.3675,1.546,62.3,32.66,74.596,470.8767,31820.2,87.3674,9.1203,844.7607,100.0712,134.0,2.0,556.5119663648123,3.7160081771911986,6.321688673386145,4.3120868864692,0.4356709501652302,-4
来宾,来宾市,广西壮族自治区,109.416662,23.851919,city,0,0,0,2010,51.0,404.8883,2.601,47.42,28.41,24.9382,140.9246,30388.48,70.4306,1.311,1176.8551,22.5106,803.0,1.0,155.66639753940794,3.9318256327243257,5.047715240130393,3.216400764431561,0.9558959864665145,-4
杭州,杭州市,浙江,119.476498,29.898918,city,1,0,0,2010,47.60000228881836,5949.1687,6.8912,47.81,48.69,671.3413,4990.9744,48771.9,76.0027,36.2825,1170.9136,630.9656,725.0,37.0,863.2993818202925,3.8628328093217923,6.760761539175302,6.509277651471466,1.930245235317709,-4
松原,松原市,吉林,124.48612,44.807335,city,0,0,0,2010,48.79999923706055,1102.8462,2.9005,51.51,31.17,30.9719,290.4065,29328.67,83.8511,1.2067,1049.1295,10.2637,871.0,1.0,380.2262368557145,3.887730297225096,5.940766435710508,3.4330803417965474,1.064883135923982,-4
林芝,林芝市,西藏自治区,95.239298,29.198982,city,0,0,0,2010,22.700000762939453,,,,,,,,,,,,,,,3.122364958097024,,,,-4
果洛藏族自治,果洛藏族自治州,青海,99.415532,34.124188,city,0,0,0,2010,36.400001525878906,,,,,,,,,,,,,,,3.594568816562444,,,,-4
枣庄,枣庄市,山东,117.39817,34.916234,city,0,0,0,2010,75.5,1362.0361,3.9103,60.08,31.28,76.7069,511.3886,30440.82,81.2367,5.639,1911.3623,54.7528,717.0,3.0,348.3201033168811,4.324132656254979,5.853121894101033,4.339991665213543,1.3636140973966702,-4
柳州,柳州市,广西壮族自治区,109.374902,24.94791,city,0,0,0,2010,44.10000228881836,1315.3121,3.7269,63.86,27.82,74.6288,654.96,37276.23,72.186,9.5656,1161.5552,170.289,1147.0,7.0,352.92390458558054,3.786459834353442,5.866252465949,4.312526491689354,1.315576788905604,-4
株洲,株洲市,湖南,113.522078,27.11883,city,0,0,0,2010,49.79999923706055,1275.4805,3.9027,57.77,32.52,78.0383,674.7394,33345.17,63.8199,9.1552,799.7028,176.1242,681.0,8.0,326.82002203602633,3.9080149687105377,5.789409628049211,4.357199731816976,1.3616686212934859,-4
桂林,桂林市,广西壮族自治区,110.518333,25.35549,city,0,0,0,2010,44.10000228881836,1103.5587,5.1896,44.61,36.96,67.0784,778.705,30827.84,67.8395,11.1126,946.7011,247.2984,1463.0,9.0,212.64812316941575,3.786459834353442,5.359638795746825,4.205862084553666,1.6466566229167088,-4
梅州,梅州市,广东,116.084478,24.201791,city,0,0,0,2010,36.400001525878906,612.8522,5.1475,41.19,38.54,38.9542,582.1984,26670.86,88.103,1.8145,851.4813,40.1612,1537.0,1.0,119.05822243807674,3.594568816562444,4.779612637646352,3.662386597055451,1.6385111599198074,-4
梧州,梧州市,广西壮族自治区,110.99512,23.479776,city,0,0,0,2010,43.70000076293945,579.2817,3.263,58.91,27.29,32.4213,290.831,28158.25,75.9056,2.5743,1560.8336,35.0475,1032.0,1.0,177.5304014710389,3.777348119560113,5.179141870142606,3.478815614208102,1.1826470176111836,-4
